"device_id","date","hour","battery_level","notifications","session_count"
"11091721ea79dbdf","2016-06-22",5,95,17,3
"11091721ea79dbdf","2016-06-22",6,90,7,9
"11091721ea79dbdf","2016-06-22",8,85,14,1
"11091721ea79dbdf","2016-06-22",9,80,6,4
"11091721ea79dbdf","2016-06-22",11,75,12,8
"11091721ea79dbdf","2016-06-22",12,70,18,5
"11091721ea79dbdf","2016-06-22",14,65,6,23
"11091721ea79dbdf","2016-06-22",15,60,5,23
"11091721ea79dbdf","2016-06-22",16,55,2,NA
"11091721ea79dbdf","2016-06-22",18,50,4,8
"11091721ea79dbdf","2016-06-22",20,45,NA,4
"13b727ab00aa5941","2016-02-19",8,90,NA,6
"13b727ab00aa5941","2016-02-19",9,85,NA,2
"13b727ab00aa5941","2016-02-19",10,75,NA,4
"13b727ab00aa5941","2016-02-19",12,70,NA,2
"13b727ab00aa5941","2016-02-19",13,70,NA,6
"13b727ab00aa5941","2016-02-19",15,60,NA,1
"13b727ab00aa5941","2016-02-19",16,60,NA,NA
"13b727ab00aa5941","2016-02-19",17,60,NA,NA
"13b727ab00aa5941","2016-02-19",19,55,NA,1
"13b727ab00aa5941","2016-02-19",20,55,NA,NA
"13b727ab00aa5941","2016-02-19",21,55,NA,4
"13b727ab00aa5941","2016-02-19",22,95,NA,NA
"13b727ab00aa5941","2016-02-20",13,95,NA,5
"13b727ab00aa5941","2016-02-20",14,95,NA,3
"13b727ab00aa5941","2016-02-20",18,90,NA,NA
"13b727ab00aa5941","2016-02-20",19,90,NA,7
"13b727ab00aa5941","2016-02-20",20,95,NA,NA
"13b727ab00aa5941","2016-02-20",21,100,NA,NA
"13e509c14dd1a12b","2016-01-14",21,60,7,1
"13e509c14dd1a12b","2016-01-14",22,75,6,NA
"13e509c14dd1a12b","2016-01-14",23,100,5,NA
"13e509c14dd1a12b","2016-01-15",0,100,NA,NA
"13e509c14dd1a12b","2016-01-15",1,100,1,NA
"13e509c14dd1a12b","2016-01-15",2,100,NA,NA
"13e509c14dd1a12b","2016-01-15",3,100,NA,NA
"13e509c14dd1a12b","2016-01-15",4,100,NA,NA
"13e509c14dd1a12b","2016-01-15",5,100,NA,NA
"13e509c14dd1a12b","2016-01-15",6,60,NA,54
"13e509c14dd1a12b","2016-01-15",7,50,NA,46
"13e509c14dd1a12b","2016-01-15",8,50,NA,45
"13e509c14dd1a12b","2016-01-15",9,50,NA,24
"13e509c14dd1a12b","2016-01-15",10,50,NA,56
"13e509c14dd1a12b","2016-01-15",11,50,NA,68
"13e509c14dd1a12b","2016-01-15",12,50,NA,40
"13e509c14dd1a12b","2016-01-16",14,45,NA,1
"13e509c14dd1a12b","2016-01-16",20,40,NA,NA
"13e509c14dd1a12b","2016-01-16",21,40,NA,NA
"13e509c14dd1a12b","2016-01-16",22,40,NA,NA
"13e509c14dd1a12b","2016-01-16",23,40,NA,NA
"13e509c14dd1a12b","2016-01-17",0,40,NA,NA
"13e509c14dd1a12b","2016-01-17",7,35,NA,NA
"13e509c14dd1a12b","2016-01-17",8,35,NA,NA
"13e509c14dd1a12b","2016-01-17",9,35,NA,NA
"13e509c14dd1a12b","2016-01-17",10,35,NA,NA
"13e509c14dd1a12b","2016-01-17",11,35,NA,1
"13e509c14dd1a12b","2016-01-17",15,30,NA,NA
"13e509c14dd1a12b","2016-01-17",16,30,NA,NA
"13e509c14dd1a12b","2016-01-17",20,25,NA,NA
"13e509c14dd1a12b","2016-01-18",3,20,NA,NA
"13e509c14dd1a12b","2016-01-18",4,20,NA,1
"13e509c14dd1a12b","2016-01-18",7,15,NA,50
"13e509c14dd1a12b","2016-01-18",9,5,NA,22
"13e509c14dd1a12b","2016-01-18",10,5,NA,24
"13e509c14dd1a12b","2016-01-18",11,5,NA,65
"13e509c14dd1a12b","2016-01-18",18,0,NA,NA
"13e509c14dd1a12b","2016-01-19",22,65,NA,NA
"13e509c14dd1a12b","2016-01-20",6,55,NA,33
"13e509c14dd1a12b","2016-01-20",7,55,NA,57
"13e509c14dd1a12b","2016-01-20",8,50,NA,42
"13e509c14dd1a12b","2016-01-20",9,45,NA,38
"13e509c14dd1a12b","2016-01-20",11,40,NA,64
"13e509c14dd1a12b","2016-01-20",12,35,NA,39
"13e509c14dd1a12b","2016-01-20",17,30,NA,NA
"13e509c14dd1a12b","2016-01-20",18,30,NA,NA
"13e509c14dd1a12b","2016-01-20",21,25,NA,NA
"13e509c14dd1a12b","2016-01-20",22,25,NA,1
"13e509c14dd1a12b","2016-01-20",23,30,NA,NA
"13e509c14dd1a12b","2016-01-21",0,70,NA,NA
"13e509c14dd1a12b","2016-01-21",1,100,NA,NA
"13e509c14dd1a12b","2016-01-21",2,100,NA,NA
"13e509c14dd1a12b","2016-01-21",3,100,NA,NA
"13e509c14dd1a12b","2016-01-21",4,100,NA,NA
"13e509c14dd1a12b","2016-01-21",5,100,NA,NA
"13e509c14dd1a12b","2016-01-21",6,100,NA,48
"13e509c14dd1a12b","2016-01-21",7,95,NA,47
"13e509c14dd1a12b","2016-01-21",8,90,NA,41
"13e509c14dd1a12b","2016-01-21",9,85,NA,41
"13e509c14dd1a12b","2016-01-21",10,85,NA,45
"13e509c14dd1a12b","2016-01-21",11,80,NA,71
"13e509c14dd1a12b","2016-01-21",12,70,NA,45
"13e509c14dd1a12b","2016-01-21",19,65,NA,NA
"13e509c14dd1a12b","2016-01-21",20,65,NA,NA
"13e509c14dd1a12b","2016-01-21",21,65,NA,NA
"13e509c14dd1a12b","2016-01-22",22,55,NA,NA
"13e509c14dd1a12b","2016-01-23",7,50,NA,NA
"13e509c14dd1a12b","2016-01-23",8,50,NA,NA
"13e509c14dd1a12b","2016-01-23",9,50,NA,NA
"13e509c14dd1a12b","2016-01-23",10,50,NA,NA
"13e509c14dd1a12b","2016-01-23",19,45,NA,NA
"13e509c14dd1a12b","2016-01-23",20,45,NA,NA
"13e509c14dd1a12b","2016-01-23",21,45,NA,NA
"13e509c14dd1a12b","2016-01-23",22,45,NA,NA
"13e509c14dd1a12b","2016-01-24",3,40,NA,NA
"13e509c14dd1a12b","2016-01-24",4,40,NA,NA
"13e509c14dd1a12b","2016-01-24",5,40,NA,NA
"13e509c14dd1a12b","2016-01-24",14,35,NA,NA
"13e509c14dd1a12b","2016-01-24",15,35,NA,NA
"13e509c14dd1a12b","2016-01-24",16,35,NA,NA
"13e509c14dd1a12b","2016-01-26",6,20,18,34
"13e509c14dd1a12b","2016-01-26",7,15,2,46
"13e509c14dd1a12b","2016-01-26",8,5,14,58
"13e509c14dd1a12b","2016-01-26",9,0,1,16
"13e509c14dd1a12b","2016-01-27",22,100,NA,NA
"13e509c14dd1a12b","2016-01-27",23,100,NA,NA
"13e509c14dd1a12b","2016-01-28",0,100,NA,NA
"13e509c14dd1a12b","2016-01-28",1,100,NA,NA
"13e509c14dd1a12b","2016-01-28",2,100,NA,NA
"13e509c14dd1a12b","2016-01-28",3,100,NA,NA
"13e509c14dd1a12b","2016-01-28",4,100,NA,NA
"13e509c14dd1a12b","2016-01-28",5,100,NA,5
"13e509c14dd1a12b","2016-01-28",6,95,NA,12
"13e509c14dd1a12b","2016-01-28",7,90,NA,55
"13e509c14dd1a12b","2016-01-28",8,85,NA,60
"13e509c14dd1a12b","2016-01-28",9,80,NA,29
"13e509c14dd1a12b","2016-01-30",22,25,NA,NA
"13e509c14dd1a12b","2016-01-30",23,25,NA,NA
"13e509c14dd1a12b","2016-01-31",4,20,NA,NA
"13e509c14dd1a12b","2016-01-31",5,20,NA,NA
"13e509c14dd1a12b","2016-01-31",6,20,NA,NA
"13e509c14dd1a12b","2016-01-31",7,20,NA,NA
"13e509c14dd1a12b","2016-01-31",17,15,NA,NA
"13e509c14dd1a12b","2016-01-31",18,15,NA,NA
"13e509c14dd1a12b","2016-01-31",19,15,NA,NA
"13e509c14dd1a12b","2016-02-01",1,15,NA,1
"13e509c14dd1a12b","2016-02-01",2,55,NA,NA
"13e509c14dd1a12b","2016-02-01",3,90,NA,NA
"13e509c14dd1a12b","2016-02-01",4,100,NA,NA
"13e509c14dd1a12b","2016-02-01",5,100,1,NA
"13e509c14dd1a12b","2016-02-01",6,100,NA,26
"13e509c14dd1a12b","2016-02-01",7,95,NA,47
"13e509c14dd1a12b","2016-02-01",8,95,NA,29
"13e509c14dd1a12b","2016-02-01",9,90,NA,26
"13e509c14dd1a12b","2016-02-01",10,90,NA,NA
"13e509c14dd1a12b","2016-02-01",19,85,NA,NA
"13e509c14dd1a12b","2016-02-01",20,85,NA,NA
"13e509c14dd1a12b","2016-02-01",21,85,NA,NA
"13e509c14dd1a12b","2016-02-02",22,80,NA,NA
"13e509c14dd1a12b","2016-02-02",23,80,NA,NA
"13e509c14dd1a12b","2016-02-03",7,75,NA,NA
"13e509c14dd1a12b","2016-02-03",8,75,NA,NA
"13e509c14dd1a12b","2016-02-03",9,75,NA,NA
"13e509c14dd1a12b","2016-02-03",16,70,NA,NA
"13e509c14dd1a12b","2016-02-03",17,70,NA,NA
"13e509c14dd1a12b","2016-02-03",18,70,NA,NA
"13e509c14dd1a12b","2016-02-04",0,65,NA,NA
"13e509c14dd1a12b","2016-02-04",1,65,NA,NA
"13e509c14dd1a12b","2016-02-04",2,65,NA,NA
"13e509c14dd1a12b","2016-02-04",3,65,NA,NA
"13e509c14dd1a12b","2016-02-04",11,60,NA,NA
"13e509c14dd1a12b","2016-02-04",12,60,NA,NA
"13e509c14dd1a12b","2016-02-04",14,55,42,4
"13e509c14dd1a12b","2016-02-04",16,50,41,4
"13e509c14dd1a12b","2016-02-04",17,45,55,9
"13e509c14dd1a12b","2016-02-04",18,40,20,NA
"13e509c14dd1a12b","2016-02-04",19,40,19,NA
"13e509c14dd1a12b","2016-02-04",20,35,14,NA
"13e509c14dd1a12b","2016-02-04",21,35,5,NA
"13e509c14dd1a12b","2016-02-04",23,30,8,NA
"13e509c14dd1a12b","2016-02-05",0,30,9,1
"13e509c14dd1a12b","2016-02-05",1,35,20,2
"13e509c14dd1a12b","2016-02-05",2,95,NA,NA
"13e509c14dd1a12b","2016-02-05",3,100,NA,NA
"13e509c14dd1a12b","2016-02-05",4,100,NA,NA
"13e509c14dd1a12b","2016-02-05",5,100,NA,NA
"13e509c14dd1a12b","2016-02-05",6,100,NA,NA
"13e509c14dd1a12b","2016-02-05",7,100,NA,NA
"13e509c14dd1a12b","2016-02-05",8,100,1,NA
"13e509c14dd1a12b","2016-02-05",9,100,NA,NA
"13e509c14dd1a12b","2016-02-05",10,100,NA,NA
"13e509c14dd1a12b","2016-02-05",11,100,NA,NA
"13e509c14dd1a12b","2016-02-05",12,100,1,1
"13e509c14dd1a12b","2016-02-05",13,100,16,NA
"13e509c14dd1a12b","2016-02-05",15,90,114,3
"13e509c14dd1a12b","2016-02-05",16,90,NA,2
"13e509c14dd1a12b","2016-02-05",18,85,23,NA
"13e509c14dd1a12b","2016-02-05",20,80,8,1
"13e509c14dd1a12b","2016-02-05",22,75,32,2
"13e509c14dd1a12b","2016-02-06",4,70,NA,NA
"13e509c14dd1a12b","2016-02-06",5,70,NA,NA
"13e509c14dd1a12b","2016-02-06",14,65,5,16
"13e509c14dd1a12b","2016-02-06",15,60,4,17
"13e509c14dd1a12b","2016-02-06",16,50,26,54
"13e509c14dd1a12b","2016-02-06",17,40,41,54
"13e509c14dd1a12b","2016-02-06",18,35,2,NA
"13e509c14dd1a12b","2016-02-06",19,35,2,19
"13e509c14dd1a12b","2016-02-06",20,30,NA,36
"13e509c14dd1a12b","2016-02-06",21,25,NA,46
"13e509c14dd1a12b","2016-02-06",22,25,NA,21
"13e509c14dd1a12b","2016-02-06",23,60,NA,NA
"13e509c14dd1a12b","2016-02-07",0,100,NA,NA
"13e509c14dd1a12b","2016-02-07",1,100,5,2
"13e509c14dd1a12b","2016-02-07",12,95,NA,NA
"13e509c14dd1a12b","2016-02-07",13,95,NA,NA
"13e509c14dd1a12b","2016-02-07",14,95,NA,NA
"13e509c14dd1a12b","2016-02-07",21,90,NA,4
"13e509c14dd1a12b","2016-02-07",22,85,NA,NA
"13e509c14dd1a12b","2016-02-08",6,80,NA,54
"13e509c14dd1a12b","2016-02-08",7,75,NA,59
"13e509c14dd1a12b","2016-02-08",8,70,NA,49
"13e509c14dd1a12b","2016-02-08",9,65,NA,63
"13e509c14dd1a12b","2016-02-08",11,60,NA,89
"13e509c14dd1a12b","2016-02-08",12,50,NA,46
"13e509c14dd1a12b","2016-02-08",21,45,NA,NA
"13e509c14dd1a12b","2016-02-08",23,45,NA,1
"13e509c14dd1a12b","2016-02-09",0,75,NA,NA
"13e509c14dd1a12b","2016-02-09",1,100,NA,NA
"13e509c14dd1a12b","2016-02-09",2,100,NA,NA
"13e509c14dd1a12b","2016-02-09",4,95,NA,NA
"13e509c14dd1a12b","2016-02-09",5,100,NA,NA
"13e509c14dd1a12b","2016-02-09",7,95,NA,61
"13e509c14dd1a12b","2016-02-09",8,90,NA,75
"13e509c14dd1a12b","2016-02-09",9,85,NA,47
"13e509c14dd1a12b","2016-02-09",10,80,NA,59
"13e509c14dd1a12b","2016-02-09",11,80,NA,57
"13e509c14dd1a12b","2016-02-09",12,75,NA,28
"13e509c14dd1a12b","2016-02-09",13,70,NA,NA
"13e509c14dd1a12b","2016-02-09",20,65,NA,NA
"13e509c14dd1a12b","2016-02-09",21,65,NA,NA
"13e509c14dd1a12b","2016-02-10",22,10,NA,1
"13e509c14dd1a12b","2016-02-10",23,20,NA,NA
"13e509c14dd1a12b","2016-02-11",0,60,NA,NA
"13e509c14dd1a12b","2016-02-11",1,95,NA,NA
"13e509c14dd1a12b","2016-02-11",2,100,NA,NA
"13e509c14dd1a12b","2016-02-11",3,100,NA,NA
"13e509c14dd1a12b","2016-02-11",4,100,NA,NA
"13e509c14dd1a12b","2016-02-11",5,100,NA,NA
"13e509c14dd1a12b","2016-02-11",6,100,NA,36
"13e509c14dd1a12b","2016-02-11",7,95,NA,45
"13e509c14dd1a12b","2016-02-11",8,90,NA,37
"13e509c14dd1a12b","2016-02-11",9,85,NA,34
"13e509c14dd1a12b","2016-02-11",10,80,NA,31
"13e509c14dd1a12b","2016-02-11",11,75,NA,40
"13e509c14dd1a12b","2016-02-11",12,70,NA,19
"13e509c14dd1a12b","2016-02-11",13,70,NA,NA
"13e509c14dd1a12b","2016-02-13",23,50,NA,NA
"13e509c14dd1a12b","2016-02-14",0,50,NA,NA
"13e509c14dd1a12b","2016-02-14",1,50,NA,NA
"13e509c14dd1a12b","2016-02-14",11,45,NA,NA
"13e509c14dd1a12b","2016-02-14",12,45,NA,NA
"13e509c14dd1a12b","2016-02-14",13,45,NA,NA
"13e509c14dd1a12b","2016-02-14",19,40,NA,NA
"13e509c14dd1a12b","2016-02-14",20,40,NA,NA
"13e509c14dd1a12b","2016-02-14",21,40,NA,NA
"13e509c14dd1a12b","2016-02-15",5,35,NA,NA
"13e509c14dd1a12b","2016-02-15",6,35,NA,NA
"13e509c14dd1a12b","2016-02-15",7,35,NA,NA
"13e509c14dd1a12b","2016-02-15",13,25,NA,NA
"13e509c14dd1a12b","2016-02-15",14,25,NA,NA
"13e509c14dd1a12b","2016-02-15",15,20,NA,NA
"13e509c14dd1a12b","2016-02-15",16,20,NA,NA
"13e509c14dd1a12b","2016-02-15",19,15,NA,NA
"13e509c14dd1a12b","2016-02-15",22,10,NA,NA
"13e509c14dd1a12b","2016-02-15",23,10,NA,1
"13e509c14dd1a12b","2016-02-16",1,95,NA,NA
"13e509c14dd1a12b","2016-02-16",2,100,NA,NA
"13e509c14dd1a12b","2016-02-16",3,100,NA,NA
"13e509c14dd1a12b","2016-02-16",4,100,NA,NA
"13e509c14dd1a12b","2016-02-16",5,100,NA,NA
"13e509c14dd1a12b","2016-02-16",6,95,NA,35
"13e509c14dd1a12b","2016-02-16",7,10,NA,46
"13e509c14dd1a12b","2016-02-17",23,10,NA,1
"13e509c14dd1a12b","2016-02-18",0,45,NA,NA
"13e509c14dd1a12b","2016-02-18",1,85,NA,NA
"13e509c14dd1a12b","2016-02-18",2,100,NA,NA
"13e509c14dd1a12b","2016-02-18",3,100,NA,NA
"13e509c14dd1a12b","2016-02-18",4,100,NA,NA
"13e509c14dd1a12b","2016-02-18",5,100,NA,NA
"13e509c14dd1a12b","2016-02-18",6,95,NA,46
"13e509c14dd1a12b","2016-02-18",7,95,NA,39
"13e509c14dd1a12b","2016-02-18",8,90,NA,39
"13e509c14dd1a12b","2016-02-18",9,85,NA,63
"13e509c14dd1a12b","2016-02-18",10,80,NA,65
"13e509c14dd1a12b","2016-02-18",11,75,NA,50
"13e509c14dd1a12b","2016-02-18",12,70,NA,34
"13e509c14dd1a12b","2016-02-18",16,65,NA,NA
"13e509c14dd1a12b","2016-02-18",17,65,NA,NA
"13e509c14dd1a12b","2016-02-18",18,65,NA,NA
"13e509c14dd1a12b","2016-02-18",19,65,NA,NA
"13e509c14dd1a12b","2016-02-20",3,60,NA,NA
"13e509c14dd1a12b","2016-02-20",4,60,NA,NA
"13e509c14dd1a12b","2016-02-20",11,55,NA,NA
"13e509c14dd1a12b","2016-02-20",12,55,NA,NA
"13e509c14dd1a12b","2016-02-20",13,55,NA,NA
"13e509c14dd1a12b","2016-02-20",14,55,NA,NA
"13e509c14dd1a12b","2016-02-20",20,50,NA,NA
"13e509c14dd1a12b","2016-02-20",21,50,NA,NA
"13e509c14dd1a12b","2016-02-21",23,40,NA,1
"13e509c14dd1a12b","2016-02-22",0,60,NA,NA
"13e509c14dd1a12b","2016-02-22",1,95,NA,NA
"13e509c14dd1a12b","2016-02-22",2,100,NA,NA
"13e509c14dd1a12b","2016-02-22",3,100,NA,NA
"13e509c14dd1a12b","2016-02-22",4,100,NA,NA
"13e509c14dd1a12b","2016-02-22",5,100,NA,NA
"13e509c14dd1a12b","2016-02-22",6,35,NA,34
"13e509c14dd1a12b","2016-02-23",11,30,NA,53
"13e509c14dd1a12b","2016-02-23",12,25,NA,26
"13e509c14dd1a12b","2016-02-23",15,20,NA,NA
"13e509c14dd1a12b","2016-02-23",16,20,NA,NA
"13e509c14dd1a12b","2016-02-23",17,20,NA,NA
"13e509c14dd1a12b","2016-02-23",23,20,NA,1
"13e509c14dd1a12b","2016-02-24",0,40,NA,NA
"13e509c14dd1a12b","2016-02-24",1,75,NA,NA
"13e509c14dd1a12b","2016-02-24",2,100,NA,NA
"13e509c14dd1a12b","2016-02-24",3,100,NA,NA
"13e509c14dd1a12b","2016-02-24",4,100,NA,NA
"13e509c14dd1a12b","2016-02-24",6,95,NA,45
"13e509c14dd1a12b","2016-02-24",7,90,NA,52
"13e509c14dd1a12b","2016-02-24",8,85,NA,47
"13e509c14dd1a12b","2016-02-24",9,80,NA,45
"13e509c14dd1a12b","2016-02-24",10,80,NA,37
"13e509c14dd1a12b","2016-02-24",11,75,NA,41
"13e509c14dd1a12b","2016-02-24",12,70,NA,29
"13e509c14dd1a12b","2016-02-24",18,65,NA,NA
"13e509c14dd1a12b","2016-02-24",19,65,NA,NA
"13e509c14dd1a12b","2016-02-24",20,65,NA,NA
"13e509c14dd1a12b","2016-02-24",21,65,NA,NA
"13e509c14dd1a12b","2016-02-24",22,65,NA,NA
"13e509c14dd1a12b","2016-02-25",3,60,NA,NA
"13e509c14dd1a12b","2016-02-25",4,60,NA,NA
"13e509c14dd1a12b","2016-02-25",6,55,NA,37
"13e509c14dd1a12b","2016-02-25",7,50,NA,26
"13e509c14dd1a12b","2016-02-25",8,45,NA,42
"13e509c14dd1a12b","2016-02-25",9,40,NA,46
"13e509c14dd1a12b","2016-02-25",10,35,NA,47
"13e509c14dd1a12b","2016-02-25",11,30,NA,54
"13e509c14dd1a12b","2016-02-25",12,20,NA,31
"13e509c14dd1a12b","2016-02-25",16,15,NA,NA
"13e509c14dd1a12b","2016-02-25",17,15,NA,NA
"13e509c14dd1a12b","2016-02-25",18,15,NA,NA
"13e509c14dd1a12b","2016-02-25",23,10,NA,1
"13e509c14dd1a12b","2016-02-26",0,25,NA,NA
"13e509c14dd1a12b","2016-02-26",1,65,NA,NA
"13e509c14dd1a12b","2016-02-26",2,95,NA,NA
"13e509c14dd1a12b","2016-02-26",3,100,NA,NA
"13e509c14dd1a12b","2016-02-26",6,95,4,28
"13e509c14dd1a12b","2016-02-26",7,90,4,42
"13e509c14dd1a12b","2016-02-26",8,85,7,52
"13e509c14dd1a12b","2016-02-26",9,75,6,39
"13e509c14dd1a12b","2016-02-26",10,70,5,65
"13e509c14dd1a12b","2016-02-26",11,60,5,40
"13e509c14dd1a12b","2016-02-26",12,55,7,30
"13e509c14dd1a12b","2016-02-26",13,65,48,NA
"13e509c14dd1a12b","2016-02-26",14,100,1,NA
"13e509c14dd1a12b","2016-02-26",17,100,156,NA
"13e509c14dd1a12b","2016-02-26",19,100,18,1
"13e509c14dd1a12b","2016-02-26",20,100,133,NA
"13e509c14dd1a12b","2016-02-26",21,100,8,NA
"13e509c14dd1a12b","2016-02-27",22,100,6,NA
"13e509c14dd1a12b","2016-02-27",23,100,10,NA
"13e509c14dd1a12b","2016-02-28",0,100,66,2
"13e509c14dd1a12b","2016-02-28",14,95,NA,NA
"13e509c14dd1a12b","2016-02-28",15,95,NA,NA
"13e509c14dd1a12b","2016-02-28",16,95,NA,NA
"13e509c14dd1a12b","2016-02-28",22,95,NA,1
"13e509c14dd1a12b","2016-02-28",23,100,NA,NA
"13e509c14dd1a12b","2016-02-29",0,100,NA,NA
"13e509c14dd1a12b","2016-02-29",1,100,NA,NA
"13e509c14dd1a12b","2016-02-29",2,100,NA,NA
"13e509c14dd1a12b","2016-02-29",3,100,NA,NA
"13e509c14dd1a12b","2016-02-29",4,100,NA,NA
"13e509c14dd1a12b","2016-02-29",5,100,NA,NA
"13e509c14dd1a12b","2016-02-29",6,100,14,27
"13e509c14dd1a12b","2016-02-29",7,95,9,35
"13e509c14dd1a12b","2016-02-29",8,90,12,42
"13e509c14dd1a12b","2016-02-29",9,85,22,43
"13e509c14dd1a12b","2016-02-29",10,75,10,42
"13e509c14dd1a12b","2016-02-29",11,70,70,46
"13e509c14dd1a12b","2016-02-29",12,65,82,42
"13e509c14dd1a12b","2016-02-29",13,60,6,NA
"13e509c14dd1a12b","2016-02-29",14,50,107,NA
"13e509c14dd1a12b","2016-02-29",15,45,15,NA
"13e509c14dd1a12b","2016-02-29",16,45,10,NA
"13e509c14dd1a12b","2016-02-29",17,40,NA,NA
"13e509c14dd1a12b","2016-02-29",18,40,NA,NA
"13e509c14dd1a12b","2016-02-29",21,35,NA,NA
"13e509c14dd1a12b","2016-03-01",23,30,NA,1
"13e509c14dd1a12b","2016-03-02",0,55,NA,NA
"13e509c14dd1a12b","2016-03-02",1,95,NA,NA
"13e509c14dd1a12b","2016-03-02",2,100,NA,NA
"13e509c14dd1a12b","2016-03-02",3,100,NA,NA
"13e509c14dd1a12b","2016-03-02",4,100,NA,NA
"13e509c14dd1a12b","2016-03-02",5,100,NA,NA
"13e509c14dd1a12b","2016-03-02",6,100,NA,NA
"13e509c14dd1a12b","2016-03-02",7,100,NA,NA
"13e509c14dd1a12b","2016-03-02",8,100,NA,NA
"13e509c14dd1a12b","2016-03-02",9,100,NA,NA
"13e509c14dd1a12b","2016-03-02",10,100,NA,NA
"13e509c14dd1a12b","2016-03-02",11,100,NA,NA
"13e509c14dd1a12b","2016-03-02",12,100,NA,NA
"13e509c14dd1a12b","2016-03-02",13,100,NA,NA
"13e509c14dd1a12b","2016-03-02",14,100,NA,NA
"13e509c14dd1a12b","2016-03-02",15,100,NA,NA
"13e509c14dd1a12b","2016-03-02",16,100,23,NA
"13e509c14dd1a12b","2016-03-02",17,100,58,2
"13e509c14dd1a12b","2016-03-02",18,100,204,8
"13e509c14dd1a12b","2016-03-02",19,90,110,2
"13e509c14dd1a12b","2016-03-02",21,85,212,NA
"13e509c14dd1a12b","2016-03-02",22,80,227,NA
"13e509c14dd1a12b","2016-03-02",23,75,62,NA
"13e509c14dd1a12b","2016-03-03",5,70,4,NA
"13e509c14dd1a12b","2016-03-03",6,65,23,46
"13e509c14dd1a12b","2016-03-03",7,55,72,66
"13e509c14dd1a12b","2016-03-03",8,55,8,48
"13e509c14dd1a12b","2016-03-03",9,50,33,47
"13e509c14dd1a12b","2016-03-03",10,40,15,66
"13e509c14dd1a12b","2016-03-03",11,30,18,46
"13e509c14dd1a12b","2016-03-03",12,20,21,17
"13e509c14dd1a12b","2016-03-03",13,20,90,5
"13e509c14dd1a12b","2016-03-03",14,85,19,NA
"13e509c14dd1a12b","2016-03-03",15,100,87,2
"13e509c14dd1a12b","2016-03-03",16,100,270,NA
"13e509c14dd1a12b","2016-03-03",17,100,53,NA
"13e509c14dd1a12b","2016-03-03",18,100,29,NA
"13e509c14dd1a12b","2016-03-03",19,100,184,1
"13e509c14dd1a12b","2016-03-03",20,100,200,10
"13e509c14dd1a12b","2016-03-03",21,100,440,2
"13e509c14dd1a12b","2016-03-06",3,30,NA,NA
"13e509c14dd1a12b","2016-03-06",15,20,NA,NA
"13e509c14dd1a12b","2016-03-06",16,20,NA,NA
"10a38b2ac882353c","2016-01-11",16,NA,6,3
"10a38b2ac882353c","2016-01-12",11,NA,8,11
"10a38b2ac882353c","2016-01-12",23,NA,7,4
"10a38b2ac882353c","2016-01-13",2,NA,4,1
"10a38b2ac882353c","2016-01-13",4,NA,7,2
"10a38b2ac882353c","2016-01-13",7,NA,9,7
"10a38b2ac882353c","2016-01-13",15,NA,14,15
"10a38b2ac882353c","2016-01-13",21,NA,1,NA
"11089d01dd0d954e","2016-04-22",17,NA,7,NA
"11089d01dd0d954e","2016-04-22",18,NA,6,1
"11089d01dd0d954e","2016-04-23",6,NA,19,25
"11089d01dd0d954e","2016-04-23",15,NA,7,NA
"11089d01dd0d954e","2016-04-23",17,NA,18,3
"11089d01dd0d954e","2016-04-23",19,NA,60,NA
"11089d01dd0d954e","2016-04-23",20,NA,3,NA
"11091721ea79dbdf","2016-01-01",7,NA,1,NA
"11091721ea79dbdf","2016-04-24",8,NA,10,5
"11091721ea79dbdf","2016-04-24",10,NA,2,15
"11091721ea79dbdf","2016-04-24",12,NA,1,10
"11091721ea79dbdf","2016-04-24",17,NA,2,11
"11091721ea79dbdf","2016-04-25",8,NA,16,3
"11091721ea79dbdf","2016-04-25",11,NA,16,NA
"11091721ea79dbdf","2016-04-25",14,NA,5,14
"11091721ea79dbdf","2016-04-27",9,NA,10,NA
"11091721ea79dbdf","2016-04-27",12,NA,7,3
"11091721ea79dbdf","2016-04-27",14,NA,7,12
"11091721ea79dbdf","2016-04-28",11,NA,7,1
"11091721ea79dbdf","2016-05-02",11,NA,7,NA
"11091721ea79dbdf","2016-05-03",10,NA,7,5
"11091721ea79dbdf","2016-05-04",11,NA,9,2
"11091721ea79dbdf","2016-05-05",6,NA,24,1
"11091721ea79dbdf","2016-05-05",12,NA,14,1
"11091721ea79dbdf","2016-05-06",19,NA,3,29
"11091721ea79dbdf","2016-05-07",10,NA,25,33
"11091721ea79dbdf","2016-05-07",15,NA,68,10
"11091721ea79dbdf","2016-05-08",10,NA,16,6
"11091721ea79dbdf","2016-05-10",1,NA,3,12
"11091721ea79dbdf","2016-05-12",1,NA,2,NA
"11091721ea79dbdf","2016-05-12",11,NA,5,6
"11091721ea79dbdf","2016-05-14",11,NA,2,NA
"11091721ea79dbdf","2016-05-17",7,NA,19,5
"11091721ea79dbdf","2016-05-17",10,NA,81,2
"11091721ea79dbdf","2016-05-17",14,NA,7,6
"11091721ea79dbdf","2016-05-17",17,NA,7,1
"11091721ea79dbdf","2016-05-18",3,NA,6,17
"11091721ea79dbdf","2016-05-18",15,NA,3,2
"11091721ea79dbdf","2016-05-19",17,NA,4,9
"11091721ea79dbdf","2016-05-21",6,NA,4,30
